time,value
2025-03-27T03:47:34.382674981Z,10.062820906935729
2025-03-27T03:47:35.374725492Z,9.875056908454017
2025-03-27T03:47:37.212728584Z,10.058879857498887
2025-03-27T03:47:38.232736965Z,11.380111583615491
2025-03-27T03:47:39.214631752Z,10.424960282865998
2025-03-27T03:47:40.234643985Z,10.8230104227274
2025-03-27T03:47:41.284742694Z,8.927673343949593
2025-03-27T03:47:42.261850764Z,11.916376272956771
2025-03-27T03:47:43.252593976Z,9.624553837664392
2025-03-27T03:47:44.262821349Z,9.774723286176316
2025-03-27T03:47:45.264699088Z,9.859330661721641
2025-03-27T03:47:46.275159946Z,7.497492659998724
2025-03-27T03:47:47.304975167Z,9.878857078817955
2025-03-27T03:47:48.319144344Z,10.099134464869765
2025-03-27T03:47:49.312738017Z,10.069528439294498
2025-03-27T03:47:50.314710779Z,9.38378240695607
2025-03-27T03:47:51.314725194Z,10.008640019941536
2025-03-27T03:47:52.324853206Z,7.378605540216072
2025-03-27T03:47:53.344665196Z,9.900078039863647
2025-03-27T03:47:54.374713279Z,9.896380508824976
2025-03-27T03:47:55.342654281Z,9.898853376983132
2025-03-27T03:47:56.354616081Z,9.898010516293178
2025-03-27T03:47:57.37485068Z,9.890748038531227
2025-03-27T03:47:58.392825411Z,9.88649126669523
2025-03-27T03:47:59.395161907Z,9.893179559306573
2025-03-27T03:48:00.412704781Z,9.907344532765736
2025-03-27T03:48:01.404821078Z,9.895187730128134
2025-03-27T03:48:02.424752094Z,9.886212847757042
2025-03-27T03:48:03.454524481Z,9.883345771587946
2025-03-27T03:48:04.445047378Z,9.912063739253817
2025-03-27T03:48:05.454762039Z,9.910307025545718
2025-03-27T03:48:06.465014628Z,9.922401539497935
2025-03-27T03:48:07.475228505Z,9.917303966117247
2025-03-27T03:48:08.494943214Z,15.385011472103118
2025-03-27T03:48:09.494546861Z,9.72213006168086
2025-03-27T03:48:10.574959817Z,9.993370732566884
2025-03-27T03:48:11.594869341Z,40.17108597200239
2025-03-27T03:48:12.584997194Z,9.560432910322955
2025-03-27T03:48:13.584640891Z,10.047348311345283
2025-03-27T03:48:14.553016747Z,9.952144722669301
2025-03-27T03:48:15.565063552Z,10.010182980208192
2025-03-27T03:48:16.532773441Z,9.906126553507155
2025-03-27T03:48:17.552883094Z,9.90207905649876
2025-03-27T03:48:18.544807683Z,9.916431205410264
2025-03-27T03:48:19.552814504Z,9.909695451432615
2025-03-27T03:48:20.554914997Z,9.909521811862087
2025-03-27T03:48:21.563074406Z,9.908969726432472
2025-03-27T03:48:22.574783192Z,9.912221102076169
2025-03-27T03:48:23.584785774Z,9.906168108452029
2025-03-27T03:48:24.594697578Z,9.911540489114667
2025-03-27T03:48:25.604485937Z,9.915265942851828
2025-03-27T03:48:26.633013696Z,9.91522129430809
2025-03-27T03:48:27.622963162Z,9.91427098256223
2025-03-27T03:48:28.624852066Z,9.921518906288298
2025-03-27T03:48:29.635811496Z,9.918289322126595
2025-03-27T03:48:30.644882728Z,9.915948605929428
2025-03-27T03:48:31.656563844Z,9.918471564473622
2025-03-27T03:48:32.66498224Z,10.123447782564714
2025-03-27T03:48:33.6817467Z,16.11366414039803
2025-03-27T03:48:34.672900933Z,14.208523575916015
2025-03-27T03:48:35.684794358Z,21.14596712560553
2025-03-27T03:48:36.694501994Z,13.467230714747284
2025-03-27T03:48:37.704781893Z,12.944725732486408
2025-03-27T03:48:38.715619257Z,10.29185082744208
2025-03-27T03:48:39.734861082Z,8.375165862491885
2025-03-27T03:48:40.72492996Z,11.0922245011003
2025-03-27T03:48:41.744684183Z,11.38678939644761
2025-03-27T03:48:42.744819834Z,13.389353426199275
2025-03-27T03:48:43.754835008Z,7.050951956116852
2025-03-27T03:48:44.765894183Z,11.866757341441103
2025-03-27T03:48:45.77500018Z,8.97700775147038
2025-03-27T03:48:46.774757368Z,9.510411527780521
